Movie ID,Review Title,Review Content,Review Date,Worldwide BO,Sentiment Score
tt0064782,clint can sing  movie is hoot,heard critic state movie clint eastwood sings should rated violence  must have never actually listened movie  clint may not best voice cast is surely not worst  young man has pleasant everyman kind voice enjoy  addition outrageously funny moving movie,"Dec 18, 1998",14500000,0.8034
tt0064782,frustrating storytelling approach  time provides us lots laughs incredible performance lee marvin,despite fact paint wagon seems have non  existent plot line at least first two thirds running time is film did find highly enjoyable  although storytelling is rather weak  writers provide many humorous scenes rarely mattered  lee marvin is main reason see performance was nothing short sublime  although marvin was great  was little disappointed eastwood  truth matter is character was bit bland nowhere near interesting marvins character  however  blame lies writers not eastwood didnt find character interesting also found chemistry eastwood marvin was bit hit miss  musical numbers are colourful  lively enjoyable i dont think was one song didnt like  however  usually musicals songs are used cover plot points convey emotions characters  paint wagon were couple songs worked manner  lot songs were rather random had nothing do story  isnt major problem musical numbers were fun  made story little strange times  film really comes good is final third when get point story final act was absolutely hilarious  balance is definitely good bad  despite fact was no real story first two thirds film  were still enough fun moments make worthwhile overall  however  lee marvins superb performance incredibly funny  screen antics are definitely biggest selling points,"Aug 30, 2015",14500000,0.9831
tt0064782,gotta dream boy  gotta song  paint wagon  come along,unfortunately paint wagon came time big budget musicals were going vogue  expenses film nearly bankrupted paramount was many years studio recouped investment  another big broadway hit era  finians rainbow also came big screen years earlier bombed box office  paint wagon ran 289 performances 1951  1952 season broadway  daring time  paint wagon had interracial love theme  was tame newly liberated silver screen code have woman  jean seberg  marrying two gold miners  clint eastwood lee marvin  might first story screen polyandry unless count noel cowards design living was heavily censored version  listening lee marvin sounds like eminently practical arrangement  lee saves clint eastwood fall nurses back health makes partner  buys auction jean seberg is second wife passing mormon john mitchum  since clints partner everything  sharing wife seems sensible arrangement  lees character ben rumson has interesting ideas morality  especially morality wilds  have see paint wagon hear explain views  jean sebergs voice is dubbed anita gordon  eastwood marvin do numbers  marvin  does tradition rex harrison richard burton lerner loewe musicals comes nicely  clint eastwoods many talents do not include singing however  turned paint wagon needed help could get box office  could have cast singer clints part  was could play role  right age  bring dollars  1969 really was no male singer hollywood  probably fifties someone like gordon macrae howard keel might have done  comedy is pretty raucous lee marvins original ideas sex whole town caving mine tunnels beneath  paint wagon holds well not bad film has come reputation  might painful clint eastwood fans hear sing though,"Jan 9, 2007",14500000,0.9831
tt0064782,spectacular western musical  comedy set california gold rush lot songs,agreeable musical patches interest  long runtime nice settings  dealing california gold rush  two adventurers  lee marvin clint eastwood  living gold mining boom town  join forces tough prospectors  plot involves farcical discovery gold growth mining towm  no name city  mormon wife  jean seberg was mercifully dubbed  is sold husband bought drunken marvin  later  lady pioneer takes two hubbies  quality scarcely matters given husbands are performed great marvin clint eastwood  hamming away second hubby  breathtaking  rotund overlong rendition compensated solid plot  based notorious  hard  shelled musical play lerner loewe pretty sounds  movie put marvins gravel voice top charts  thanks million  selling famous song wandrin star  is also enjoyable picture postcard approach history  resulting sympathetic movie plenty panoramic scenary two prospectors sharing mormon spouse completing vintage alan jay lerner frederick loewe musical score  contains colorful brilliant cinematography technicolor william  fraker  amusing entertaining screenplay prestigious writer paddy chayefsky  stands lee marvin steals show  chews sagebrush scenary  are marvelous songs highlights  wandrin star sung marvin vocal highlight  call wind maria sung harve presnell  furthermore  talk trees  still see elisa  way  best things  among others  displaying supremely tuneful score various composers alan jay lerner  fredeick loewe andre previn  big budgeted western musical comedy rendered pretty wonderful look filmmaker joshua logan  craftsman was good filmmaker directed successful films  usually dramas musical  including big name actors picnic  bus stop  sayonara  south pacific  fanny  ensign pulver  camelot paint wagon  rating 7  10  average musical  flick appeal lee marvin clint eastwood fans,"Dec 25, 2019",14500000,0.9967
tt0064782,unfairly reviled,much has written terrible film is  marked end western musical genres  us like musicals westerns movie is real treat  clints vocal stylings do indeed leave something desired  lee marvins talky singing is reminiscent not robert preston music man  rex harrison fair lady  reason recommend movie is is dashed funny  clever  one might say  not bit bawdy  chaste   todays  standards sort way  agree people dont like musicals   not unreasonable assume many eastwood fans fall category   wouldnt enjoy movie would enjoy movie people wander songs random  do argue shouldnt avoided reputation  divinely amusing,"May 30, 2000",14500000,0.9145
tt0064782,nevertheless  still enjoy,film has detractors running time quality singing non  singing actors eastwood marvin  nevertheless  always find lot enjoy watch film  strangely  saw stage version pyw  was quite bored story songs were sung better voices lot less character  sure josh logan knew lee marvins voice was not note perfect baritone expected stage performance was voice dishevelled disillusioned yet crustily resilient gold prospector californian gold rush  love marvins work virtually every film did  although think times hammed little much film  pyw though  comic timing is perfect wryly philosophical arias are funny ring human truth  perhaps enjoyment pyw is increased interest gold rushes  many key elements gold fields life gold diggers although perhaps not faithfully reproduced are nevertheless explored  solid citizens like eastwoods pardner are transformed better judgement gold fever opportunistic greedy scramblers gold  egalitarianism gold fields  people backgrounds nations lived together equals  except chinese were always outsiders field  women were scarce men did come miles away see woman  men often fainted sight woman fields  wouldnt have walked mile two see jean seberg  course  prostitution flourished  still thrilled moment harve presnell steps frame hits line way west    logan was right get real singer do one song truly needed powerful voice  drama pathos song is helped chorus miners dolefully singing rain wind exacerbates alienation comforts home female companionship  they call wind mariah film is gem sound vision  also love scene ben attempts corrupt horton  young newcomer pious apple farming family  unexpectedly hilariously takes drinking  cigar smoking finally sex like duck water  paint wagon is not classic is fun has excellent moments  enjoy good parts try forgive excesses,"Apr 2, 2015",14500000,0.9933
tt0064782,good pleasant surprise,different was expecting  initially made dislike movie  was expecting typical western  drama stars lee marvin  clint eastwood  wouldnt you instead is actually comedy  musical  smidgen romance  generally dont like musicals  seeing action men like marvin eastwood musical seemed    wrong  however  grew  music is catchy  scenes dialogue are hilariously funny  love triangle is interesting  helped lot stunning beauty jean seberg  despite element  marvin eastwood put great performances  marvin is particularly surprising generally takes one  dimensional action roles  does great comedic turn  funny  spot  role  eastwood is solid plays strong suit  strong silent type  though does get sing    jean seberg is great   mentioned  incredibly beautiful  not was expecting entertaining nonetheless,"Jun 14, 2020",14500000,0.9937
tt0064782,honest  dont know make film,love musicals  honestly didnt know make film  joshua logan  directed musical movies  film is least favourite  does have nice photography  costumes sets  score songs are pleasant hummable  cast  ray walston harve presnellwho actually has best songs come best  chorale work directed roger wagner is finest ever heard musical  however  joshua logans direction didnt work  personally found stage  bound smug  also dialogue doesnt convince  film is long story is forgettable has one many silly moments  acting is nothing special  singing isnt amazing was passable  lee marvins rendition wandrin star is listenable  comedy is nice touch  wasnt sure clint eastwood though  was perplexed casting initially hearing singing opinion hasnt changed  conclusion  had make honest summary film  would say worth watching music  chorale work production values little else  5  10 bethany cox,"Jan 13, 2011",14500000,0.9787
tt0064782,a happily  married    triple,clint eastwood lee marvin  musical yes  works rather well  no expense was spared paramount assembling behind  camera talent  lerner loewes successful stage show was beefed andre previns compositions nelson riddles arrangements  script paddy chayefsky  clint lee arent exactly mario lanza tito gobbi  are good enough  clint sings timidly tunefully i talk trees  gold fever marvins growly wandering star was big chart success back 1969  songs are strong  lyrics clever choreography slick busy  two three  quarter hours  film is rather long  contains plenty interesting things  including excellent comedy  no  name town is rough ready prospectors settlement  one many ramshackle communities springing california gold rush  two different men link partners grow inseperable friends  pardner eastwood is straight  solid farmer mid west  ben rumson marvin is hell  raising wildman no place particular  mormon auctions one wives elizabeth  played jean seberg  rumson buys  things get complicated pardner falls love elizabeth  falls love     er  men  added interest is provided arrival bunch french whores party rescued wagon  trainers this last was drawn true story  good things include barnstorming performance marvin  radiating enormous personality real flair comedy  career flowered late  was best late sixties point blank  hell pacific  course one  previns musical interlude introduces parson alan dexter is superb  leading one films best songs  here is  comical discords musical passage are joy  pave way perfectly parson  is odds everybody  hand can beans is rendered nitty gritty dirt band  guesting movie  boys obviously decided stay  crop various shots throughout film  mad jack is played manic zest peculiar british accent ray walston  none tvs my favourite martian  interminable gag collapsing tunnels stand metaphor films shortcomings   elaborate   long,"Aug 14, 2000",14500000,0.9963
tt0064782,must  hear movie,movie is certainly lot fun watch is lot entertainment packed one film  really like watch paint wagon have seen several times  however  is absolutely no way could clear conscience give higher score notion lee marvin clint eastwood star musical is completely nuts eastwoods singing is quite poor  lee marvin sings worse cat heat   is like movie much words  awfulness singing is amazing captivating  rest singing actually is good   particularly songs sung townspeople  plus  script is witty memorable   worth seeing terribly bad ways makes assume producers were either insane  abusing drugs  tried make flop like film producers did big joke and considering much film cost make  is least likely possibility,"Mar 2, 2006",14500000,0.2297
tt0064782,better small screen,one first broadway musicals ever saw was james barton  olga sanjuan tony bavaar lerner loewes paint wagon  mind  was 1951 i was mere child  took almost twenty years tomake film version saw was astounded evencalled came paint wagonin first place story is totally different  original benrumson is single father  sings i still see eliza deadwife  in movie clint eastwood sings leaning tree asong no relation story   broadway play  ben istrying raise young anxious daughter falls love amexican prospector  yes are prospectors yes are bawdywomen   heart original has cut movie  thats left screen version are beautiful songsfrom show lerner loewe  and not beautiful oneswritten film andre previn   characters samename play thats  needless say was disappointed saw film areserved seat roadshow version london 1970  i doubt havelooked watch show  except maybe perfectstorm dudley doo  right   recently however  friend gave dvdof film birthday gift  wanting hear least ofthe good songs  popped player last night  surprise thefilm is not bad had remembered  think know  thistime not expecting broadway play is given  mainly thefilm plays better home video  initial release  lernerssimple story got dwarfed 70mm projection booming sound  seen 32 inch screen with surround sound  film can seen forthe almost chamber piece lerner conceived  thebrilliance lee marvins performance shines  incrediblyyoung clint eastwood accounts well and sings pleasantly  andthe tragic jean seberg comes across far better actress hadimagined  yes  destruction mining camp is still ridiculousand yes  joshua logans direction is stultifyingly dull as was incamelot  film is surprising treat  hatedpaint wagon first time  give another chance  think youwill pleasantly surprised,"Nov 14, 2002",14500000,0.9922
tt0064782,musical can watch,musical can watch rewatch,"Aug 30, 2019",14500000,0.0
tt0064782,lively mirage colorful  funny  large  scale raucous musical fun,writer director  find paint wagon cinematic project fascinating one  play first staged broadway  alan jay lerners frederic loewes first popular hit was done human beings  lighting  effects music  film   director joshua logan opened production out showed men trekking west fantastic array wagons rolling vehicles  founding city amid tall trees hills california  striking gold building town no name city nothing  feature was scenic  big appearance  outdoor  oriented  spacious colorful suggest   downplayed musical numbers exception they call wind maria   appreciators viewers large  scale work need look did did make cinematic experience   one begins camera resolving fractured hazy images clear forms ends opposite devolution citys dwellers trek next goldfield vanish like elements improbable mirage fever  dream  logan had directed picnic extraordinary skill  moving real locations   doors difference was had cast mostly stage  trained actors work   attempt south pacific use plausible physical types not trained actors did not work well   suggest  musical  singers are not always good actors   is are frequently replaced soundtracks dubbed voices singers directors priorities are find right actors is sing else plausible actors among available singers  story  line paint wagon  written screen naturalistic author paddy chayefsky lerner  is amusing not important  narrative follows men west are misfits  seekers gold   men inordinate desire  wish lust sort  men find gold californias hills labor months short rations rain  stormwinds  cold  privation loneliness  two strike firm friendship tent city is raised   bright  moody  hard  drinking ben rumson lee marvin pardner  man is obviously new west  two eventually end agreeing young woman suggests solution fact is love  elizabeth jean seberg  ought marry  is mining camp   no one objects  point  wild west becomes even wilder  men hijack stagecoach holding huge meeting discuss action  cargo is brought no name city   six shady gallic ladies  growth wildness place continues unabated  are saloons erected  gambling houses running full  bore vast underground tunneling operations conducted  instead gentle i talk trees  evocative paint wagon  i still see luisa songs become hard  edged  gold i was born wandrin star  is rough humor involving ben introducing young man sex help madam local cathouse amazed progress  are arguments ben pardner  elizabeth finally refusing leave house build  wild  eyed preacher predicts fall no name city   watches collapses cue bull stampedes main thoroughfare  qualities film are opulent bit inconsistent  william fraker was features cinematographer  john truscott did good production design  carl braunger did vivid art direction set decorations were supplied james l  berkey  john truscot also designed many admirable costumes  cast  lee marvin dominates nearly  award  caliber lively attempt  renditions gold wanderin star are effective despite lack singing ability  clint eastwood is pleasant adequate pardner  even though cannot sing  jean seberg is rather good elizabeth  showing maturity star performer  others numerous cast include alan dexter dynamic preacher  ray walston charismatic mad jack  harve presnell  benny baker  h  b  haggerty  tom ligon  h  w  gim robert easton  carl bruck  alan baxter paula trueman  film has defects director logans methods noted  assert films breezy success entertainment owes much logans eye physical interpersonal moments staging they call wind maria symbolize loneliness grey winter cheerful industry miners singing gold tunnel happily away  great meeting etc  admire much films drive attempted realism appreciate many best moments  lighting  lack pretension  saw film new york city 1969 still enjoy much ever without insensible imperfections,"Aug 19, 2005",14500000,0.9978
tt0064782,better critics say,forget critics  is hilarious  outrageous movie  unsophisticated city slickers  average person  hoot,"Mar 1, 2019",14500000,-0.6808
tt0064782,music  polygamy  gold,paint wagon is 1969 musical  western  comedy  story follows pardner  man searching living  played clint eastwood  pardner soon becomes indebted alcoholic panhandler named ben rumson  ben saves pardners life severe carriage accident  mining camp ben pardner are working is inhabited four hundred men  not single woman  leads mormon man two wives coming town hell breaking loose  one wives is auctioned miners  one miners has wife  antics ensue problems one could imagine arising situation occur jealousy  fighting  distrust  paint wagon is enjoyable movie manages entertain throughout lengthy run time  many songs displayed throughout film are highly memorable cast did fantastic job roles  many jokes are still hilarious  even forty years later  are also funny twists throughout story  plot choices are interesting  fun work  best parts film are also things bring film times  comedy is great  slapstick humor is dated pratfalls are simply no longer entertaining  film also displays obnoxious form intoxication  know talking  crossed eyes tongue hanging  is common older films  always stands irritating  actors were taught act drunk bugs bunny  another point is great film is music  are songs dont quite fit  example  men camp speak loneliness rain seems put depressing pall everyone  nowhere  one characters adds wind is bad  despite fact is no wind  leads song wind  even song is no wind  is example song needed go somewhere was clumsily added story  despite complaints  paint wagon is still entertaining  even are not fond musicals find plenty enjoy film  not mention is great movie eastwood fans,"Jul 16, 2017",14500000,0.1314
tt0064782,absurdly fascinating,paint wagon is absurdly fascinating  features epic western setting  elaborate sets tons extras  yet movie is absolutely ridiculous  have no idea movie silly got large budget  also have no idea lee marvin clint eastwood agreed  story is place  strange sounds  are many musical numbers musical  movie is almost worth watching jaw  droppingly strange is,"Oct 31, 2018",14500000,-0.4117
tt0064782,wrong many levels,either love hate sorry say  latter category  opportunity see clint eastwood lee marvin singing cowboys is reason enough watch movie  although music is legendary alan jay lerner frederick loewe  help andre previn  move is nearly three hours long  is enough test anyones patience  set california gold rush portraying brawny men worked looking wealth  movie unfortunately does not offer wealth memorable tunes  they call wind maria pronounced mariah i talk trees best  casting beautiful actress jean seberg movie is perplexing eastwood marvin     musicals silver screen  american library association  2013,"Apr 29, 2020",14500000,0.9181
tt0064782,cap timecapsule,paint wagon is  lot ways  end era cherished my teen years musicals were always kid even though didnt really like fifties except 7 brides     is something orchestration musical movies sounded similar     true genre  paint wagons soundtrack had timecapsuled  nostalgic feel reminiscent bygone days musicals ruled      negative rap film is probably due timing release    vietnam war was hot perhaps people couldnt accept bawdy comedy musical theme     even though should have perfect escape type film    is considered major flop     like others took afterlife superseded theatrical run    word mouth finds favor film almost venues     except reviews read recently  love depth dialogue nitty gritty reality mindsets prospectors took life needed created utopian world or tried to    ironically were sad insideeven though was uproarious drinking carousing    characterizes man self destructive nature left do pleases    not unlike ancient rome  lee marvin played lead role well    was almost had written    even surpassing clever coolness similar character a 1 emperor north    film great depression hobosin paint wagon much mans delemia is characterized dialogue growing  feels good  paying price behavior later      grim reminder mans struggle self can best shown scene ben rumson takes assessment life brief words holmbrook the mediator     there are two kinds people     going somewhere going nowhere     exodus nowhere     sometimes get mighty homesick     hear profound lyrics song born wander star even blessed place one can get never satisfying enough make kinds folk want stay  another heady piece is scene clint singing gold fever greed turn people total different character were fever hit     movie has lot heavy thoughts depth even though is great comedy film    reason is favorite movie times     really cool characters     outrageous comedy     mind provoking dialogue    nostalgic soundtrack take back fifties     bad rap lee marvins singing    great would songs have come had had operatic baritone perfect pitch    word    fake,"Aug 17, 2004",14500000,0.9671
tt0064782,one kind,musical takes place gold rush days place called no name city  ben rumson lee marvin hard  drinking  ill  tempered man is partners man named pardner clint eastwood  circumstances convoluted get  ben gets wife named elizabeth jean seberg  however starts falling pardner  do 1969 was pretty adult strange subject matter musical  movie was plagued problems was filmed  marvin was impossible get along  director producer were constantly fighting was filmed dead heat summer temperatures ran 100  went way budget  was released bombed almost immediately  no undiscovered masterpiece cinema not bad reputation would have think  are many problems film   marvin eastwood couldnt sing naturally sang  marvin was quite obviously tone deaf eastwood was ok hes introduced singing fact had thin voice didnt do justice songs  seberg was thankfully overdubbed  songs arent bad not exactly memorable  theres show stopper called theres coach coming in is fun  acting varies   marvin chews scenery eastwood downplays scenes contrast marvin beautifully  seberg was beautiful never was great actress movie shows  reason nitty gritty dirt band plays songs appears briefly screen  also paddy chayeksky adapted screenplay overlong almost three hours strange fun interesting  give 7  not tonight parson  folks have suffered enough,"Jul 30, 2007",14500000,-0.5457
tt0064782,lee mrvin clint eastwood star  jean seberg is co star,paramount filmed broadway show paint wagon glorious list songs time location beautiful oregon  lee marvin not known musical star heads list players followed clint eastwood another star not known musicals  joshua logan was great directing kim novaks super star making role picnic  directing marilyn monroe mms splendid performance bus stop cast jean seberg femme lead  is no screen chemistry  kim novak mentioned starred columbias great hit picnic wanted do movie eddie fisher owned property functioned producer put word kim had vote  paramount logan went seberg never clicked us movie going public  would have awesome see two carmel stars novak eastwood together however was good kims reputation did not star mess movie,"Mar 2, 2020",14500000,0.9845
tt0064782,great american musical,one take paint wagon west side story day  least story distinctively american phenomena  gold prospecting late 1800s  not 57th contemporary take romeo juliet  rehashing supposedly timeless subjects  fact  delightfully homegrown story  tongue cheek awareness make go ethic is wholly part movies charm  whats not universal striking company kindred spirits met along way music is downright terrific  theres not bad tune bunch  particularly fond hand can beans performed nitty gritty dirt band it doesnt appear albums  wandrin star i talk trees are catchy even lee marvins croaking clint eastwoods warbling  respectively  cant muck em  big hit course is maria mar  eye  ah  rousing opening opening theme where going  dont know  get  aint certain  do  aint equipped say   gives damn way  clear film is carried along quite different sort manic  depressive momentum  the first thing know bens wedding day four cabin walls the best things life are dirty no  name city plot rollicks along  maybe working silicon valley long  anyone know whos thinks is great flick,"Nov 16, 2007",14500000,0.9623
tt0064782,not best casting choices ever seen,like teleport back 1969 see thought casting lee marvin clint eastwood was good idea  were not exactly noted chanteurs day  production songwriting are pretty good  were still people around least knew classic musical should look like  got good comedy gold prospectors set corrupt town california wilderness  lot good points are overshadowed miscasting leads also fact waaay long  well two hours  musical high points mariah harve presnell no name city  have original soundtrack lp  good,"Mar 16, 2019",14500000,0.9761
tt0064782,great film melancholy,dynamics pardner ben were fantastic  friendship trust grows pioneer settlement was something really related  music timing songs was feature movie  song civilization was particularly poignant given rapidly diminishing availability untamed land  close best part movie was dancing scene mud near start movie  careless  complete enjoyment group men gold mining tent city dancing crazy folk music made wish everyone could experience wild abandon  connoisseur melancholy moments really enjoyed movie  ending was not unexpected well packaged presented,"May 23, 2001",14500000,0.938
tt0064782,western  musical  comedy,gold is discovered california creates mad rush among certain people want get hands  chance  one particular person named ben rumson lee marvin has already arrived luck would have happens notice wagon rolling control steep mountain  gets  discovers one men inside wagon is dead is badly hurt  not long afterward members wagon train arrive  begin task burying dead man  however  upon digging grave happen strike gold immediately ben claims spot badly injured man announces new pardner clint eastwood  eventually  pardner recuperates  set digging gold mining community has attracted hundred men is totally lacking women  one day mormon man two wives arrives mining camp attracts attention miners except ben is dead drunk  time two women get spat husband decides auction wife named elizabeth jean seberg  auction commences ben awakens drunken stupor makes highest bid passing  one thing leads another soon ben pardner wind marrying elizabeth  anyway  rather reveal movie risk spoiling havent seen say movie is probably best described western  musical  comedy  has good humor couple good songs notably mariah i was born wandering star  unfortunately  also has pretty bad songs well  along movie turned quite long were parts seemed drag long  case  turned fairly enjoyable have rated movie accordingly  slightly average,"Oct 6, 2014",14500000,-0.8402
tt0064782,skidoo squares,is something deeply touching reading positive reviews famously awful paint wagon bad film otto premingers hip quasi musical around time  skidoo   paint wagon tanked broadway first place  was transformed dirty minded attempt capture piece sound music market  shoot went badly budget  clint eastwood later said saw everything not do set waste time money saw making film  small plus side  movie looks great  color scenery are really marvel  takes care plus side  oh yes  would also say stars including tragic jean seberg carry dignity do not falter  though had had enough lee marvin end  big lee marvin fan  is one tasteless  stupid  overwrought  sexist  moronic bad musical  tommy smothers was right  i talk trees is one stupid song go downhill  lerner lowe had classics also big bombs  little prince anyone must worst  not clint lee cant sing rex harrison couldnt sing either  are bad songs  fine line  perhaps  separates tasteless funny  many people seem find paint wagon good  bawdy fun  anti  civilisation theme must please libertarians  surely  one good things avoiding civilization would absence terrible films like one,"Apr 16, 2011",14500000,-0.6755
tt0064782,stupid music,movie would 100 times better stupid bloody music wouldnt inside,"Apr 21, 2019",14500000,-0.5267
tt0064782,pure movie  drivel thats forgettable cause bore,1969s paint wagon isnt considered absolute worst movie  musical ever made   say easily comes close second  lot films behind  scenes problems came actor  lee marvin had received top  billing dreadfully overlong production 164 minutes  story goes  marvin was  literally  drunk every single day shooting  refused take direction filmmaker  joshua logan  repeatedly forgot lines several retakes important scenes had  shot account   top  also manged alienate number fellow cast members drunken  belligerent arrogance  anyway  days hollywood movie  musicals thing past  paint wagon sure bombed  big  time  box office barely managed make back enough cover 20 million production costs,"Jul 25, 2020",14500000,-0.4031
tt0064782,nicely naturalistic musical,joshua logans screen version paint wagon works treat  perhaps original stage version is little known apparently has given something make  screen writer paddy chayefsky  fact leads lee marvin  clint eastwood jean seberg cant sing matters not jot perform charisma  even seberg is less wan usual bring touch realism proceedings  songs seeming evolve naturally action  singing duties are performed splendid harve presnell rousing  mostly male  chorus is musical western robust kind seven brides seven brothers  plot  concerns mining gold  polygamy building town  fairly races along  logan handles whole thing great aplomb brings nice  naturalistic touches sadly lacking earlier musicals  south pacific camelot  critics didnt warm  though remains largely  valued,"Jun 8, 2004",14500000,0.9563
tt0064782,lee marvin clint eastwood singing works,frontier days  musical  theres mormons    stars clint eastwood lee marvin  thats really need know  clint eastwood is really primary draw  striking personage  lee marvin  familiar the dirty dozen  seem foreign   look personality are radically altered   course  means not given enough credit great actor is  film creates argument civilization  saying laws limit freedom  something early anarchist libertarian perspective  could seen flip the man shot liberty valance jimmy stewart makes argument civilization would bring education  safety order  presented  make valid points  really interesting twist is polyamory    clint lee marvin sharing wife jean seberg  initially  clint thinks doesnt make sense  it dont michigan  does california   says lee  raises questions mormons polygamy    is man multiple wives seen natural wife multiple husbands can speculate  wont  eastwood fans are used seeing rough rugged  is bit different perspective should check no reason see much can range actor,"Apr 6, 2010",14500000,0.9383
tt0064782,better ever expected,heard clint sing  wasnt impressed  least kept range  lee marvin did surprisingly well  gave vocals didnt require much stretch  movie is unexpectedly funny next time someone suggests clint eastwood  lee marvin shoot  em  movie night  give surprise life,"Aug 11, 2002",14500000,0.5181
tt0064782,golden fever,15 years  thinking name film was golden fever  was translate country  know  even remember song  was born lonely star   movie  singer was lee marvin  dont know right title song  father grateful send us right title song,"Jan 20, 2000",14500000,0.128
tt0064782,problems  still good,acting eastwoods side is wooden  marvins side is top  scenery chewing  tries hard woman is cipher  still  great scenery  memorable songs  reminder are still wild wild west terms gun  slinging is sorta enjoyable  has taken three night see tapes action is sooooooooo slow  writing stilted  subconsciously  probably reacting mormon women wives merchandise sex  starved men gold mining camps  are objects  reasons men do something  none are fleshed given real character  would like see woman wild wild west given realistic story understandably impossible musical  daughters could walk away understanding really must have like back   enjoy music  well strange sight clint eastwood singing   pre  jazz  pre  dirty harry  pre  line fire  think rowdy  part played tv series  understandable  interviews  seems have quite affection movie  opportunity show world side never seen,"Aug 13, 2005",14500000,0.9291
tt0064782,beautiful,spoilers  anyone caresand hate musicals film falls little shop horrors the blues brothers short list musicals really love  lee marvin makes film  could have replaced eastwood seberg almost actor actress marvins performance ben rumson brings movie life  way  facial expressions communicate volumes character  quick instance  watch eyes prepares eulogize pardners dead brother early scene  anyone else could have played pardner elizabeth done good job  lee marvin gave us ben rumson dont think anyone could equal  does looks body comedy could expected  disagree  please go back watch think is best scene rumson trying walk nonchalantly away no name city sinks collapsing tunnels built  fantastic film  average  dont have capacity fast  forward eastwoods sebergs songs,"Nov 26, 2003",14500000,0.6087
tt0064782,not good,lee marvins first song is one hilariously embarrassing scenes seen  clint eastwood walking awkwardly forest a lot looked like b  roll footage flowery shirt singing talking trees was bit hard watch      two scenes are probably entertaining parts paint wagon  maybe not reasons intended  lot rest movie  especially second half feels jarringly different first  is bit dull  dont know were thinking making western  romance  comedy  musical late 60s  maybe would have worked 50s  westerns were already getting gritty  violent  much intense point history  not italy  think something paint wagon feels  result  speaking what were thinking   is two half hours long sort fun  aimless little bit painful singing  wise  first half  last hour is slog  lee marvin     not cant sing  cant really do comedy  either  clint does fare little better straight man role  least  ah well  least outdoor location shooting is cool  theres unintentional laughs  couple songs are alright  clint eastwood jean seberg were attractive  film thats not devoid enjoyment  is messy  sometimes dull  always quite bewildering film,"Oct 17, 2021",14500000,0.8388
tt0064782,one favorite movies  hilarious touching,poor reviews movie baffle me can think matter assuming something is bad gives poor vibe eastwood singing  musical gold rush loved first time saw was first movie taped vcr became popular 80s  still quote great lines  like lee marvin saying learn lie whole new world opens    maybe disdain movie is reflected new puritanical attitude country  flick is disdainful foolish civilization perhaps casual viewer has delicate sensibilities offended  dunno  life is goldrush best makes much sense share wife buddy anything else  especially good go    dont get  dont get  watch open mind  maybe recognize  hey  schermehorn,"Aug 2, 2004",14500000,0.8439
tt0064782,paint wagon is true,crazy musical is bit long rather funny  lee marvin clint eastwood film is something    thought was suppose bloody rough western  didnt you are wrong man  wont stop singing have guns  wont kill otherim gonna paint wagon  gonna paint real good    rating 6 10,"Jul 11, 2003",14500000,0.8262
tt0064782,not longest movie ever written  feels way,clint eastwood sings movie  unfortunately  thats not even worst thing  mr  eastwood can least carry tune  sort  though not far   lee marvin  jean seaberg turn nice acting performances have good lines  notable exception they call wind mariah  is beautiful  songs are boring  unmelodic  odd one celebrates dirt  bad  fact  hard believe came lerner loewe  team wrote my fair lady  original broadway musical ran 280 performances  movie doesnt look better sounds  aside scarily vivid makeup town prostitutes  films palette is muddy monochromatic   nobody even paints wagon  unless dozed missed  pacing is aimless failed gold miners populate makeshift town  reason  mr  eastwood doesnt wear single article clothing fits properly  one longs poncho  on hand  looking movie musical cheerfully bigamous failed gold miners live mud  is one,"Jun 19, 2004",14500000,0.6108
tt0064782,still grabs ya,is movie great no  is good one  were great  would not suffer long running time  wider audience would no doubt warm shorter version  is pity   movie has much offer  scenery is beautiful sets reconstructions are first rate  listen lyrics songs gold fever the first thing know are two good examples can appreciate wordsmithing skill alan jay lerner  like large  male chorus  film offers best singing kind are likely hear  listen especially theres coach coming in  must confess guilty admiration characters are unapologetically amoral corrupt  least defined respectable society  wouldnt necessarily want one neighbor even friend well   maybe  are fascinating film stage  film is comedy  can hilarious often steal show  need is right actor fill role  paint wagon offers one uproariously amoral characters film  brought amazing life lee marvin  delivers ben rumsons imminently quotable home  spun philosophy life great relish comedic timing  can sing no  would somewhat dissipated gold rush miner likely good singer non  singing actually fits  rest cast is good not exceptional  ray walston is memorable mad jack  still find hard spot actor used behind beard accent  also has great lines  harve presnell is truly major  league singer cast delivers memorable song  remaining actors are adequate  eastwood is good replaceable  jean seaberg is not meryl streep is certainly easy eyes  townsfolk are solid  enjoyable movie  lee marvins performance worth price admission  is bad requires long time commitment experience,"Jul 28, 2004",14500000,0.9964
tt0064782,moviebroadwayappleorange,first time saw movie  was appalled had performed stage production things connected two were name ben rumson gold  stage production is ben daughter is smitten spaniard  is no pardner  ben isnt one sings wandrin star  spaniard sings i talk trees  could go  whole plot is approximately 95  percent different stage production  even wrote brand  new songs movie left wonderful ones broadway  have watched movie number times   have gotten differences for part enjoy watching  think stage production  however  is much believable story  ben does  indeed  bid win unhappy second wife morman  is no second husband situation    doesnt share anyone   thats two cents,"Apr 5, 2006",14500000,0.2292
